Time [s],Value
1.029424937500000,0b  0000  0000  0000  0101
1.029425937500000,0b  0000  0000  0000  0101
1.029426937500000,0b  0000  0000  0000  0101
1.029427937500000,0b  0000  0000  0000  0101
1.029428937500000,0b  0000  0000  0000  0101
1.029429937500000,0b  0000  0000  0000  0101
1.029430937500000,0b  0000  0000  0000  0101
1.029431937500000,0b  0000  0000  0000  0101
1.029432937500000,0b  0000  0000  0000  0101
1.029433937500000,0b  0000  0000  0000  0101
1.029434937500000,0b  0000  0000  0000  0111
1.029435937500000,0b  0000  0000  0000  0101
1.029436937500000,0b  0000  0000  0000  0101
1.029437937500000,0b  0000  0000  0000  0101
1.029438937500000,0b  0000  0000  0000  0101
1.029439937500000,0b  0000  0000  0000  0101
1.029440937500000,0b  0000  0000  0000  0101
1.029441937500000,0b  0000  0000  0000  0101
1.029442937500000,0b  0000  0000  0000  0101
1.029443937500000,0b  0000  0000  0000  0101
1.029444937500000,0b  0000  0000  0000  0101
1.029445937500000,0b  0000  0000  0000  0101
1.029446937500000,0b  0000  0000  0000  0101
1.029447937500000,0b  0000  0000  0000  0101
1.029448937500000,0b  0000  0000  0000  0101
1.029449937500000,0b  0000  0000  0000  0101
1.029450937500000,0b  0000  0000  0000  0101
1.029451937500000,0b  0000  0000  0000  0101
1.029452937500000,0b  0000  0000  0000  0101
1.029453937500000,0b  0000  0000  0000  0101
1.029454937500000,0b  0000  0000  0000  0101
1.029455937500000,0b  0000  0000  0000  0111
1.029456937500000,0b  0000  0000  0000  0101
1.029457937500000,0b  0000  0000  0000  0101
1.029458937500000,0b  0000  0000  0000  0101
1.029459937500000,0b  0000  0000  0000  0101
1.029460937500000,0b  0000  0000  0000  0101
1.029461937500000,0b  0000  0000  0000  0101
1.029462937500000,0b  0000  0000  0000  0101
1.029463937500000,0b  0000  0000  0000  0111
1.029464937500000,0b  0000  0000  0000  0101
1.029465937500000,0b  0000  0000  0000  0101
1.029466937500000,0b  0000  0000  0000  0101
1.029467937500000,0b  0000  0000  0000  0101
1.029468937500000,0b  0000  0000  0000  0101
1.029469937500000,0b  0000  0000  0000  0101
1.029470937500000,0b  0000  0000  0000  0101
1.029471937500000,0b  0000  0000  0000  0101
1.029472937500000,0b  0000  0000  0000  0101
1.029473937500000,0b  0000  0000  0000  0101
1.029474937500000,0b  0000  0000  0000  0101
1.029475937500000,0b  0000  0000  0000  0101
1.029476937500000,0b  0000  0000  0000  0101
1.029477937500000,0b  0000  0000  0000  0101
1.029478937500000,0b  0000  0000  0000  0101
1.029479937500000,0b  0000  0000  0000  0101
1.029480937500000,0b  0000  0000  0000  0101
1.029481937500000,0b  0000  0000  0000  0101
1.029482937500000,0b  0000  0000  0000  0101
1.029483937500000,0b  0000  0000  0000  0111
1.029484937500000,0b  0000  0000  0000  0101
1.029485937500000,0b  0000  0000  0000  0101
1.029486937500000,0b  0000  0000  0000  0101
1.029487937500000,0b  0000  0000  0000  0101
1.029488937500000,0b  0000  0000  0000  0101
1.029489937500000,0b  0000  0000  0000  0101
1.029490937500000,0b  0000  0000  0000  0101
1.029491937500000,0b  0000  0000  0000  0101
1.029492937500000,0b  0000  0000  0000  0101
1.029493937500000,0b  0000  0000  0000  0101
1.029494937500000,0b  0000  0000  0000  0101
1.029495937500000,0b  0000  0000  0000  0101
1.029496937500000,0b  0000  0000  0000  0101
1.029497937500000,0b  0000  0000  0000  0101
1.029498937500000,0b  0000  0000  0000  0101
1.029499937500000,0b  0000  0000  0000  0101
1.029500937500000,0b  0000  0000  0000  0111
1.029501937500000,0b  0000  0000  0000  0101
1.029502937500000,0b  0000  0000  0000  0101
1.029503937500000,0b  0000  0000  0000  0101
1.029504937500000,0b  0000  0000  0000  0101
1.029505937500000,0b  0000  0000  0000  0101
1.029506937500000,0b  0000  0000  0000  0101
1.029507937500000,0b  0000  0000  0000  0101
1.029508937500000,0b  0000  0000  0000  0101
1.029509937500000,0b  0000  0000  0000  0101
1.029510937500000,0b  0000  0000  0000  0101
1.029511937500000,0b  0000  0000  0000  0111
1.029512937500000,0b  0000  0000  0000  0101
1.029513937500000,0b  0000  0000  0000  0111
1.029514937500000,0b  0000  0000  0000  0101
1.029515937500000,0b  0000  0000  0000  0111
1.029516937500000,0b  0000  0000  0000  0101
1.029517937500000,0b  0000  0000  0000  0101
1.029518937500000,0b  0000  0000  0000  0101
1.029519937500000,0b  0000  0000  0000  0101
1.029520937500000,0b  0000  0000  0000  0111
1.029521937500000,0b  0000  0000  0000  0101
1.029522937500000,0b  0000  0000  0000  0101
1.029523937500000,0b  0000  0000  0000  0101
1.029524937500000,0b  0000  0000  0000  0101
1.029525937500000,0b  0000  0000  0000  0101
1.029526937500000,0b  0000  0000  0000  0101
1.029527937500000,0b  0000  0000  0000  0101
1.029528937500000,0b  0000  0000  0000  0101
1.029529937500000,0b  0000  0000  0000  0101
1.029530937500000,0b  0000  0000  0000  0101
1.029531937500000,0b  0000  0000  0000  0101
1.029532937500000,0b  0000  0000  0000  0101
1.029533937500000,0b  0000  0000  0000  0101
1.029534937500000,0b  0000  0000  0000  0101
1.029535937500000,0b  0000  0000  0000  0101
1.029536937500000,0b  0000  0000  0000  0101
1.029537937500000,0b  0000  0000  0000  0101
1.029538937500000,0b  0000  0000  0000  0101
1.029539937500000,0b  0000  0000  0000  0101
1.029540937500000,0b  0000  0000  0000  0101
1.029541937500000,0b  0000  0000  0000  0101
1.029542937500000,0b  0000  0000  0000  0101
1.029543937500000,0b  0000  0000  0000  0101
1.029544937500000,0b  0000  0000  0000  0101
1.029545937500000,0b  0000  0000  0000  0101
1.029546937500000,0b  0000  0000  0000  0101
1.029547937500000,0b  0000  0000  0000  0101
1.029548937500000,0b  0000  0000  0000  0101
1.029549937500000,0b  0000  0000  0000  0101
1.029550937500000,0b  0000  0000  0000  0101
1.029551937500000,0b  0000  0000  0000  0101
1.029552937500000,0b  0000  0000  0000  0101
1.029553937500000,0b  0000  0000  0000  0101
1.029554937500000,0b  0000  0000  0000  0101
1.029555937500000,0b  0000  0000  0000  0101
1.029556937500000,0b  0000  0000  0000  0101
1.029557937500000,0b  0000  0000  0000  0101
1.029558937500000,0b  0000  0000  0000  0101
1.029559937500000,0b  0000  0000  0000  0101
1.029560937500000,0b  0000  0000  0000  0101
1.029561937500000,0b  0000  0000  0000  0101
1.029562937500000,0b  0000  0000  0000  0101
1.029563937500000,0b  0000  0000  0000  0111
1.029564937500000,0b  0000  0000  0000  0101
1.029565937500000,0b  0000  0000  0000  0101
1.029566937500000,0b  0000  0000  0000  0101
1.029567937500000,0b  0000  0000  0000  0101
1.029568937500000,0b  0000  0000  0000  0101
1.029569937500000,0b  0000  0000  0000  0101
1.029570937500000,0b  0000  0000  0000  0111
1.029571937500000,0b  0000  0000  0000  0101
1.029572937500000,0b  0000  0000  0000  0101
1.029573937500000,0b  0000  0000  0000  0101
1.029574937500000,0b  0000  0000  0000  0101
1.029575937500000,0b  0000  0000  0000  0101
1.029576937500000,0b  0000  0000  0000  0101
1.029577937500000,0b  0000  0000  0000  0101
1.029578937500000,0b  0000  0000  0000  0101
1.029579937500000,0b  0000  0000  0000  0101
1.029580937500000,0b  0000  0000  0000  0101
1.029581937500000,0b  0000  0000  0000  0101
1.029582937500000,0b  0000  0000  0000  0101
1.029583937500000,0b  0000  0000  0000  0101
1.029584937500000,0b  0000  0000  0000  0111
1.029585937500000,0b  0000  0000  0000  0101
1.029586937500000,0b  0000  0000  0000  0101
1.029587937500000,0b  0000  0000  0000  0101
1.029588937500000,0b  0000  0000  0000  0101
1.029589937500000,0b  0000  0000  0000  0101
1.029590937500000,0b  0000  0000  0000  0101
1.029591937500000,0b  0000  0000  0000  0111
1.029592937500000,0b  0000  0000  0000  0101
1.029593937500000,0b  0000  0000  0000  0111
1.029594937500000,0b  0000  0000  0000  0101
1.029595937500000,0b  0000  0000  0000  0101
1.029596937500000,0b  0000  0000  0000  0101
1.029597937500000,0b  0000  0000  0000  0101
1.029598937500000,0b  0000  0000  0000  0101
1.029599937500000,0b  0000  0000  0000  0101
1.029600937500000,0b  0000  0000  0000  0101
1.029601937500000,0b  0000  0000  0000  0101
1.029602937500000,0b  0000  0000  0000  0101
1.029603937500000,0b  0000  0000  0000  0101
1.029604937500000,0b  0000  0000  0000  0101
1.029605937500000,0b  0000  0000  0000  0101
1.029606937500000,0b  0000  0000  0000  0101
1.029607937500000,0b  0000  0000  0000  0101
1.029608937500000,0b  0000  0000  0000  0101
1.029609937500000,0b  0000  0000  0000  0101
1.029610937500000,0b  0000  0000  0000  0101
1.029611937500000,0b  0000  0000  0000  0101
1.029612937500000,0b  0000  0000  0000  0101
1.029613937500000,0b  0000  0000  0000  0101
1.029614937500000,0b  0000  0000  0000  0101
1.029615937500000,0b  0000  0000  0000  0101
1.029616937500000,0b  0000  0000  0000  0101
1.029617937500000,0b  0000  0000  0000  0101
1.029618937500000,0b  0000  0000  0000  0101
1.029619937500000,0b  0000  0000  0000  0101
1.029620937500000,0b  0000  0000  0000  0101
1.029621937500000,0b  0000  0000  0000  0101
1.029622937500000,0b  0000  0000  0000  0101
1.029623937500000,0b  0000  0000  0000  0101
1.029624937500000,0b  0000  0000  0000  0101
1.029625937500000,0b  0000  0000  0000  0101
1.029626937500000,0b  0000  0000  0000  0101
1.029627937500000,0b  0000  0000  0000  0101
1.029628937500000,0b  0000  0000  0000  0101
1.029629937500000,0b  0000  0000  0000  0101
1.029630937500000,0b  0000  0000  0000  0101
1.029631937500000,0b  0000  0000  0000  0101
1.029632937500000,0b  0000  0000  0000  0101
1.029633937500000,0b  0000  0000  0000  0101
1.029634937500000,0b  0000  0000  0000  0101
1.029635937500000,0b  0000  0000  0000  0101
1.029636937500000,0b  0000  0000  0000  0101
1.029637937500000,0b  0000  0000  0000  0101
1.029638937500000,0b  0000  0000  0000  0101
1.029639937500000,0b  0000  0000  0000  0101
1.029640937500000,0b  0000  0000  0000  0101
1.029641937500000,0b  0000  0000  0000  0101
1.029642937500000,0b  0000  0000  0000  0101
1.029643937500000,0b  0000  0000  0000  0101
1.029644937500000,0b  0000  0000  0000  0101
1.029645937500000,0b  0000  0000  0000  0101
1.029646937500000,0b  0000  0000  0000  0101
1.029647937500000,0b  0000  0000  0000  0101
1.029648937500000,0b  0000  0000  0000  0101
1.029649937500000,0b  0000  0000  0000  0101
1.029650937500000,0b  0000  0000  0000  0101
1.029651937500000,0b  0000  0000  0000  0101
1.029652937500000,0b  0000  0000  0000  0101
1.029653937500000,0b  0000  0000  0000  0101
1.029654937500000,0b  0000  0000  0000  0101
1.029655937500000,0b  0000  0000  0000  0101
1.029656937500000,0b  0000  0000  0000  0101
1.029657937500000,0b  0000  0000  0000  0101
1.029658937500000,0b  0000  0000  0000  0101
1.029659937500000,0b  0000  0000  0000  0101
1.029660937500000,0b  0000  0000  0000  0101
1.029661937500000,0b  0000  0000  0000  0101
1.029662937500000,0b  0000  0000  0000  0101
1.029663937500000,0b  0000  0000  0000  0101
1.029664937500000,0b  0000  0000  0000  0101
1.029665937500000,0b  0000  0000  0000  0101
1.029666937500000,0b  0000  0000  0000  0101
1.029667937500000,0b  0000  0000  0000  0101
1.029668937500000,0b  0000  0000  0000  0101
1.029669937500000,0b  0000  0000  0000  0101
1.029670937500000,0b  0000  0000  0000  0101
1.029671937500000,0b  0000  0000  0000  0101
1.029672937500000,0b  0000  0000  0000  0101
1.029673937500000,0b  0000  0000  0000  0101
1.029674937500000,0b  0000  0000  0000  0101
1.029675937500000,0b  0000  0000  0000  0101
1.029676937500000,0b  0000  0000  0000  0101
1.029677937500000,0b  0000  0000  0000  0101
1.029678937500000,0b  0000  0000  0000  0101
1.029679937500000,0b  0000  0000  0000  0101
1.029680937500000,0b  0000  0000  0000  0101
1.029681937500000,0b  0000  0000  0000  0101
1.029682937500000,0b  0000  0000  0000  0101
1.029683937500000,0b  0000  0000  0000  0101
1.029684937500000,0b  0000  0000  0000  0101
1.029685937500000,0b  0000  0000  0000  0101
1.029686937500000,0b  0000  0000  0000  0101
1.029687937500000,0b  0000  0000  0000  0101
1.029688937500000,0b  0000  0000  0000  0101
1.029689937500000,0b  0000  0000  0000  0101
1.029690937500000,0b  0000  0000  0000  0101
1.029691937500000,0b  0000  0000  0000  0101
1.029692937500000,0b  0000  0000  0000  0111
1.029693937500000,0b  0000  0000  0000  0101
1.029694937500000,0b  0000  0000  0000  0101
1.029695937500000,0b  0000  0000  0000  0101
1.029696937500000,0b  0000  0000  0000  0101
1.029697937500000,0b  0000  0000  0000  0101
1.029698937500000,0b  0000  0000  0000  0101
1.029699937500000,0b  0000  0000  0000  0101
1.029700937500000,0b  0000  0000  0000  0101
1.029701937500000,0b  0000  0000  0000  0101
1.029702937500000,0b  0000  0000  0000  0101
1.029703937500000,0b  0000  0000  0000  0101
1.029704937500000,0b  0000  0000  0000  0101
1.029705937500000,0b  0000  0000  0000  0101
1.029706937500000,0b  0000  0000  0000  0101
1.029707937500000,0b  0000  0000  0000  0101
1.029708937500000,0b  0000  0000  0000  0101
1.029709937500000,0b  0000  0000  0000  0101
1.029710937500000,0b  0000  0000  0000  0101
1.029711937500000,0b  0000  0000  0000  0101
1.029712937500000,0b  0000  0000  0000  0101
1.029713937500000,0b  0000  0000  0000  0101
1.029714937500000,0b  0000  0000  0000  0111
1.029715937500000,0b  0000  0000  0000  0101
1.029716937500000,0b  0000  0000  0000  0101
1.029717937500000,0b  0000  0000  0000  0101
1.029718937500000,0b  0000  0000  0000  0101
1.029719937500000,0b  0000  0000  0000  0101
1.029720937500000,0b  0000  0000  0000  0101
1.029721937500000,0b  0000  0000  0000  0101
1.029722937500000,0b  0000  0000  0000  0101
1.029723937500000,0b  0000  0000  0000  0101
1.029724937500000,0b  0000  0000  0000  0101
1.029725937500000,0b  0000  0000  0000  0101
1.029726937500000,0b  0000  0000  0000  0101
1.029727937500000,0b  0000  0000  0000  0101
1.029728937500000,0b  0000  0000  0000  0101
1.029729937500000,0b  0000  0000  0000  0101
1.029730937500000,0b  0000  0000  0000  0101
1.029731937500000,0b  0000  0000  0000  0101
1.029732937500000,0b  0000  0000  0000  0101
1.029733937500000,0b  0000  0000  0000  0101
1.029734937500000,0b  0000  0000  0000  0101
1.029735937500000,0b  0000  0000  0000  0101
1.029736937500000,0b  0000  0000  0000  0101
1.029737937500000,0b  0000  0000  0000  0101
1.029738937500000,0b  0000  0000  0000  0101
1.029739937500000,0b  0000  0000  0000  0101
1.029740937500000,0b  0000  0000  0000  0101
1.029741937500000,0b  0000  0000  0000  0101
1.029742937500000,0b  0000  0000  0000  0101
1.029743937500000,0b  0000  0000  0000  0101
1.029744937500000,0b  0000  0000  0000  0101
1.029745937500000,0b  0000  0000  0000  0101
1.029746937500000,0b  0000  0000  0000  0101
1.029747937500000,0b  0000  0000  0000  0101
1.029748937500000,0b  0000  0000  0000  0101
1.029749937500000,0b  0000  0000  0000  0101
1.029750937500000,0b  0000  0000  0000  0101
1.029751937500000,0b  0000  0000  0000  0101
1.029752937500000,0b  0000  0000  0000  0101
1.029753937500000,0b  0000  0000  0000  0101
1.029754937500000,0b  0000  0000  0000  0101
1.029755937500000,0b  0000  0000  0000  0101
1.029756937500000,0b  0000  0000  0000  0101
1.029757937500000,0b  0000  0000  0000  0101
1.029758937500000,0b  0000  0000  0000  0101
1.029759937500000,0b  0000  0000  0000  0101
1.029760937500000,0b  0000  0000  0000  0101
1.029761937500000,0b  0000  0000  0000  0101
1.029762937500000,0b  0000  0000  0000  0101
1.029763937500000,0b  0000  0000  0000  0101
1.029764937500000,0b  0000  0000  0000  0101
1.029765937500000,0b  0000  0000  0000  0101
1.029766937500000,0b  0000  0000  0000  0101
1.029767937500000,0b  0000  0000  0000  0101
1.029768937500000,0b  0000  0000  0000  0101
1.029769937500000,0b  0000  0000  0000  0101
1.029770937500000,0b  0000  0000  0000  0101
1.029771937500000,0b  0000  0000  0000  0101
1.029772937500000,0b  0000  0000  0000  0101
1.029773937500000,0b  0000  0000  0000  0101
1.029774937500000,0b  0000  0000  0000  0101
1.029775937500000,0b  0000  0000  0000  0101
1.029776937500000,0b  0000  0000  0000  0101
1.029777937500000,0b  0000  0000  0000  0101
1.029778937500000,0b  0000  0000  0000  0101
1.029779937500000,0b  0000  0000  0000  0101
1.029780937500000,0b  0000  0000  0000  0101
1.029781937500000,0b  0000  0000  0000  0101
1.029782937500000,0b  0000  0000  0000  0101
1.029783937500000,0b  0000  0000  0000  0101
1.029784937500000,0b  0000  0000  0000  0111
1.029785937500000,0b  0000  0000  0000  0101
1.029786937500000,0b  0000  0000  0000  0101
1.029787937500000,0b  0000  0000  0000  0101
1.029788937500000,0b  0000  0000  0000  0101
1.029789937500000,0b  0000  0000  0000  0101
1.029790937500000,0b  0000  0000  0000  0101
1.029791937500000,0b  0000  0000  0000  0101
1.029792937500000,0b  0000  0000  0000  0101
1.029793937500000,0b  0000  0000  0000  0101
1.029794937500000,0b  0000  0000  0000  0101
1.029795937500000,0b  0000  0000  0000  0101
1.029796937500000,0b  0000  0000  0000  0101
1.029797937500000,0b  0000  0000  0000  0101
1.029798937500000,0b  0000  0000  0000  0101
1.029799937500000,0b  0000  0000  0000  0101
1.029800937500000,0b  0000  0000  0000  0101
1.029801937500000,0b  0000  0000  0000  0101
1.029802937500000,0b  0000  0000  0000  0101
1.029803937500000,0b  0000  0000  0000  0101
1.029804937500000,0b  0000  0000  0000  0101
1.029805937500000,0b  0000  0000  0000  0101
1.029806937500000,0b  0000  0000  0000  0101
1.029807937500000,0b  0000  0000  0000  0101
1.029808937500000,0b  0000  0000  0000  0101
1.029809937500000,0b  0000  0000  0000  0101
1.029810937500000,0b  0000  0000  0000  0101
1.029811937500000,0b  0000  0000  0000  0111
1.029812937500000,0b  0000  0000  0000  0111
1.029813937500000,0b  0000  0000  0000  0101
1.029814937500000,0b  0000  0000  0000  0101
1.029815937500000,0b  0000  0000  0000  0101
1.029816937500000,0b  0000  0000  0000  0101
1.029817937500000,0b  0000  0000  0000  0101
1.029818937500000,0b  0000  0000  0000  0101
1.029819937500000,0b  0000  0000  0000  0101
1.029820937500000,0b  0000  0000  0000  0101
1.029821937500000,0b  0000  0000  0000  0101
1.029822937500000,0b  0000  0000  0000  0101
1.029823937500000,0b  0000  0000  0000  0101
1.029824937500000,0b  0000  0000  0000  0101
1.029825937500000,0b  0000  0000  0000  0101
1.029826937500000,0b  0000  0000  0000  0101
1.029827937500000,0b  0000  0000  0000  0101
1.029828937500000,0b  0000  0000  0000  0101
1.029829937500000,0b  0000  0000  0000  0101
1.029830937500000,0b  0000  0000  0000  0101
1.029831937500000,0b  0000  0000  0000  0101
1.029832937500000,0b  0000  0000  0000  0101
1.029833937500000,0b  0000  0000  0000  0101
1.029834937500000,0b  0000  0000  0000  0101
1.029835937500000,0b  0000  0000  0000  0101
1.029836937500000,0b  0000  0000  0000  0101
1.029837937500000,0b  0000  0000  0000  0101
1.029838937500000,0b  0000  0000  0000  0101
1.029839937500000,0b  0000  0000  0000  0101
1.029840937500000,0b  0000  0000  0000  0101
1.029841937500000,0b  0000  0000  0000  0101
1.029842937500000,0b  0000  0000  0000  0101
1.029843937500000,0b  0000  0000  0000  0101
1.029844937500000,0b  0000  0000  0000  0101
1.029845937500000,0b  0000  0000  0000  0101
1.029846937500000,0b  0000  0000  0000  0101
1.029847937500000,0b  0000  0000  0000  0101
1.029848937500000,0b  0000  0000  0000  0101
1.029849937500000,0b  0000  0000  0000  0101
1.029850937500000,0b  0000  0000  0000  0101
1.029851937500000,0b  0000  0000  0000  0101
1.029852937500000,0b  0000  0000  0000  0101
1.029853937500000,0b  0000  0000  0000  0101
1.029854937500000,0b  0000  0000  0000  0101
1.029855937500000,0b  0000  0000  0000  0101
1.029856937500000,0b  0000  0000  0000  0101
1.029857937500000,0b  0000  0000  0000  0101
1.029858937500000,0b  0000  0000  0000  0101
1.029859937500000,0b  0000  0000  0000  0101
1.029860937500000,0b  0000  0000  0000  0101
1.029861937500000,0b  0000  0000  0000  0101
1.029862937500000,0b  0000  0000  0000  0101
1.029863937500000,0b  0000  0000  0000  0101
1.029864937500000,0b  0000  0000  0000  0101
1.029865937500000,0b  0000  0000  0000  0101
1.029866937500000,0b  0000  0000  0000  0101
1.029867937500000,0b  0000  0000  0000  0101
1.029868937500000,0b  0000  0000  0000  0101
1.029869937500000,0b  0000  0000  0000  0101
1.029870937500000,0b  0000  0000  0000  0101
1.029871937500000,0b  0000  0000  0000  0101
1.029872937500000,0b  0000  0000  0000  0101
1.029873937500000,0b  0000  0000  0000  0101
1.029874937500000,0b  0000  0000  0000  0101
1.029875937500000,0b  0000  0000  0000  0101
1.029876937500000,0b  0000  0000  0000  0101
1.029877937500000,0b  0000  0000  0000  0101
1.029878937500000,0b  0000  0000  0000  0101
1.029879937500000,0b  0000  0000  0000  0101
1.029880937500000,0b  0000  0000  0000  0101
1.029881937500000,0b  0000  0000  0000  0101
1.029882937500000,0b  0000  0000  0000  0101
1.029883937500000,0b  0000  0000  0000  0101
1.029884937500000,0b  0000  0000  0000  0101
1.029885937500000,0b  0000  0000  0000  0101
1.029886937500000,0b  0000  0000  0000  0101
1.029887937500000,0b  0000  0000  0000  0111
1.029888937500000,0b  0000  0000  0000  0101
1.029889937500000,0b  0000  0000  0000  0101
1.029890937500000,0b  0000  0000  0000  0101
1.029891937500000,0b  0000  0000  0000  0101
1.029892937500000,0b  0000  0000  0000  0101
1.029893937500000,0b  0000  0000  0000  0101
1.029894937500000,0b  0000  0000  0000  0101
1.029895937500000,0b  0000  0000  0000  0101
1.029896937500000,0b  0000  0000  0000  0101
1.029897937500000,0b  0000  0000  0000  0101
1.029898937500000,0b  0000  0000  0000  0101
1.029899937500000,0b  0000  0000  0000  0101
1.029900937500000,0b  0000  0000  0000  0101
1.029901937500000,0b  0000  0000  0000  0101
1.029902937500000,0b  0000  0000  0000  0101
1.029903937500000,0b  0000  0000  0000  0101
1.029904937500000,0b  0000  0000  0000  0101
1.029905937500000,0b  0000  0000  0000  0101
1.029906937500000,0b  0000  0000  0000  0101
1.029907937500000,0b  0000  0000  0000  0101
1.029908937500000,0b  0000  0000  0000  0111
1.029909937500000,0b  0000  0000  0000  0101
1.029910937500000,0b  0000  0000  0000  0101
1.029911937500000,0b  0000  0000  0000  0101
1.029912937500000,0b  0000  0000  0000  0101
1.029913937500000,0b  0000  0000  0000  0101
1.029914937500000,0b  0000  0000  0000  0101
1.029915937500000,0b  0000  0000  0000  0101
1.029916937500000,0b  0000  0000  0000  0101
1.029917937500000,0b  0000  0000  0000  0101
1.029918937500000,0b  0000  0000  0000  0101
1.029919937500000,0b  0000  0000  0000  0101
1.029920937500000,0b  0000  0000  0000  0101
1.029921937500000,0b  0000  0000  0000  0101
1.029922937500000,0b  0000  0000  0000  0101
1.029923937500000,0b  0000  0000  0000  0101
1.029924937500000,0b  0000  0000  0000  0101
1.029925937500000,0b  0000  0000  0000  0101
1.029926937500000,0b  0000  0000  0000  0101
1.029927937500000,0b  0000  0000  0000  0101
1.029928937500000,0b  0000  0000  0000  0101
1.029929937500000,0b  0000  0000  0000  0101
1.029930937500000,0b  0000  0000  0000  0101
1.029931937500000,0b  0000  0000  0000  0101
1.029932937500000,0b  0000  0000  0000  0101
1.029933937500000,0b  0000  0000  0000  0101
1.029934937500000,0b  0000  0000  0000  0101
1.029935937500000,0b  0000  0000  0000  0101
1.029936937500000,0b  0000  0000  0000  0101
1.029937937500000,0b  0000  0000  0000  0101
1.029938937500000,0b  0000  0000  0000  0101
1.029939937500000,0b  0000  0000  0000  0101
1.029940937500000,0b  0000  0000  0000  0101
1.029941937500000,0b  0000  0000  0000  0101
1.029942937500000,0b  0000  0000  0000  0101
1.029943937500000,0b  0000  0000  0000  0101
1.029944937500000,0b  0000  0000  0000  0101
1.029945937500000,0b  0000  0000  0000  0101
1.029946937500000,0b  0000  0000  0000  0101
1.029947937500000,0b  0000  0000  0000  0101
1.029948937500000,0b  0000  0000  0000  0101
1.029949937500000,0b  0000  0000  0000  0101
1.029950937500000,0b  0000  0000  0000  0101
1.029951937500000,0b  0000  0000  0000  0101
1.029952937500000,0b  0000  0000  0000  0101
1.029953937500000,0b  0000  0000  0000  0101
1.029954937500000,0b  0000  0000  0000  0101
1.029955937500000,0b  0000  0000  0000  0101
1.029956937500000,0b  0000  0000  0000  0101
1.029957937500000,0b  0000  0000  0000  0101
1.029958937500000,0b  0000  0000  0000  0101
1.029959937500000,0b  0000  0000  0000  0101
1.029960937500000,0b  0000  0000  0000  0101
1.029961937500000,0b  0000  0000  0000  0111
1.029962937500000,0b  0000  0000  0000  0101
1.029963937500000,0b  0000  0000  0000  0101
1.029964937500000,0b  0000  0000  0000  0101
1.029965937500000,0b  0000  0000  0000  0101
1.029966937500000,0b  0000  0000  0000  0101
1.029967937500000,0b  0000  0000  0000  0101
1.029968937500000,0b  0000  0000  0000  0101
1.029969937500000,0b  0000  0000  0000  0111
1.029970937500000,0b  0000  0000  0000  0101
1.029971937500000,0b  0000  0000  0000  0101
1.029972937500000,0b  0000  0000  0000  0101
1.029973937500000,0b  0000  0000  0000  0101
1.029974937500000,0b  0000  0000  0000  0101
1.029975937500000,0b  0000  0000  0000  0101
1.029976937500000,0b  0000  0000  0000  0101
1.029977937500000,0b  0000  0000  0000  0101
1.029978937500000,0b  0000  0000  0000  0101
1.029979937500000,0b  0000  0000  0000  0101
1.029980937500000,0b  0000  0000  0000  0101
1.029981937500000,0b  0000  0000  0000  0101
1.029982937500000,0b  0000  0000  0000  0101
1.029983937500000,0b  0000  0000  0000  0101
1.029984937500000,0b  0000  0000  0000  0101
1.029985937500000,0b  0000  0000  0000  0101
1.029986937500000,0b  0000  0000  0000  0101
1.029987937500000,0b  0000  0000  0000  0101
1.029988937500000,0b  0000  0000  0000  0101
1.029989937500000,0b  0000  0000  0000  0101
1.029990937500000,0b  0000  0000  0000  0101
1.029991937500000,0b  0000  0000  0000  0101
1.029992937500000,0b  0000  0000  0000  0101
1.029993937500000,0b  0000  0000  0000  0101
1.029994937500000,0b  0000  0000  0000  0101
1.029995937500000,0b  0000  0000  0000  0101
1.029996937500000,0b  0000  0000  0000  0101
1.029997937500000,0b  0000  0000  0000  0101
1.029998937500000,0b  0000  0000  0000  0101
1.029999937500000,0b  0000  0000  0000  0101
1.030000937500000,0b  0000  0000  0000  0101
1.030001937500000,0b  0000  0000  0000  0101
1.030002937500000,0b  0000  0000  0000  0101
1.030003937500000,0b  0000  0000  0000  0101
1.030004937500000,0b  0000  0000  0000  0101
1.030005937500000,0b  0000  0000  0000  0101
1.030006937500000,0b  0000  0000  0000  0101
1.030007937500000,0b  0000  0000  0000  0111
1.030008937500000,0b  0000  0000  0000  0101
1.030009937500000,0b  0000  0000  0000  0101
1.030010937500000,0b  0000  0000  0000  0101
1.030011937500000,0b  0000  0000  0000  0101
1.030012937500000,0b  0000  0000  0000  0101
1.030013937500000,0b  0000  0000  0000  0101
1.030014937500000,0b  0000  0000  0000  0101
1.030015937500000,0b  0000  0000  0000  0101
1.030016937500000,0b  0000  0000  0000  0101
1.030017937500000,0b  0000  0000  0000  0101
1.030018937500000,0b  0000  0000  0000  0101
1.030019937500000,0b  0000  0000  0000  0101
1.030020937500000,0b  0000  0000  0000  0111
1.030021937500000,0b  0000  0000  0000  0101
1.030022937500000,0b  0000  0000  0000  0101
1.030023937500000,0b  0000  0000  0000  0111
1.030024937500000,0b  0000  0000  0000  0101
1.030025937500000,0b  0000  0000  0000  0101
1.030026937500000,0b  0000  0000  0000  0101
1.030027937500000,0b  0000  0000  0000  0101
1.030029000000000,0b  0000  0000  0000  0101
1.030029937500000,0b  0000  0000  0000  0101
1.030030937500000,0b  0000  0000  0000  0101
1.030031937500000,0b  0000  0000  0000  0101
